,domain,revenue,is_confidential,name,seller_id,seller_type,_merge
517,amo-fashion.com,,0,Picella ltd,404aaada0ba67307881833d932a5a5c9,PUBLISHER,right_only
518,,,0,Test,4064ab24f3ea43770349e3aa67bcd729,PUBLISHER,right_only
519,buscapalabra.com,,0,Buscapalabra,40730d8cffe66f46db3f053d361009fc,PUBLISHER,right_only
520,turf-fr.com,,0,Alta Agency [turf-fr.com],40833fdaa6880aa85efa4b94b7b8da9c,PUBLISHER,right_only
521,ar-inv.com,,0,Arab Investors,40bfdddb8f766829253716c194eb0c84,PUBLISHER,right_only
522,elcolombiano.com,,0,PERA - elcolombiano,410d75e4fe10382ee864627d53aa4204,PUBLISHER,right_only
523,reembed.com,,0,reEmbed Inc,41237a8ab1314300e5bf58546ab1e547,PUBLISHER,right_only
524,marvin.com.mx,,0,marvin.com.mx,412fe1b0e87511ebd2cdce5e29338f4d,PUBLISHER,right_only
525,shinez.io,,0,Shinez [HB],413136e827a3ee66c8d7406434a60f87,PUBLISHER,right_only
526,mirror.co.uk,,0,Trinity Mirror,41878adc6a3db3ea81ca22fb93c50340,PUBLISHER,right_only
527,onvista.de,,0,onvista media GmbH,4193f0d2ae97848d050ce89b99369ff9,PUBLISHER,right_only
528,algerie-focus.com,,0,Algérie Focus,41b92fca1aa0bc6279a6ba2898cadbfd,PUBLISHER,right_only
529,adyoulike.com,,0,Adyoulike US - active,41ed75003b21cefae68c40251dd3750c,PUBLISHER,right_only
530,racunalniske-novice.com,,0,Stromboli d.o.o.,424e1fdfa20bbe1b1a2a60d07d36f902,PUBLISHER,right_only
531,dailyvideostv.com,,0,Daily Videos TV,425c422cd30157a7eb2f249adcd281fe,PUBLISHER,right_only
532,dialegre.com,,0,RAD SOCIAL,426c750440d1f0acd867e78019d9ae03,PUBLISHER,right_only
533,dek-d.com,,0,Dek-D,42d2db94e677ab22df105a8c3219cf1b,PUBLISHER,right_only
534,fr.motor1.com,,0,Motor1,42fdfbb95366eb752ca3c66d55cc5420,PUBLISHER,right_only
535,mb.com.ph,,0,Manila Bulletin,43255a9ad274ab1824f4bf2697e20ac0,PUBLISHER,right_only
536,wattan.tv,,0,TCF,4364fddf196f91be5d107ccf431030c8,PUBLISHER,right_only
537,lifestyleasia.com,,0,Lifestyle Asia,43ba45c078db077c3bd6a9808c3c6cd5,PUBLISHER,right_only
538,tecophoneltd.com,,0,Tecophone LTD,43c6ac59b806c83ca91469a775e23664,PUBLISHER,right_only
539,a7side.com,,0,a7side.com,43d98cb6ec1ed9ac67808654f6749385,PUBLISHER,right_only
540,lagora.tn,,0,Lagora,43ea2907640d49e8df2fe79a5a69ed76,PUBLISHER,right_only
541,adyoulike.com,,0,DO NOT USE  Adyoulike (Advertiser 2),440199280c93106b0235f68cf01f05db,PUBLISHER,right_only
542,radiocentro.com,,0,radiocentro.com,4401f14d67fc9c0c5db3ba7b1fa4c96b,PUBLISHER,right_only
543,diariocorreo.pe,,0,DiarioCorreo (ElComercio),440aeb26b88231db89876a653cc47dcd,PUBLISHER,right_only
544,ceutaactualidad.com,,0,Ceuta Actualidad,443f1eda8114399b42b6798f3028a9f2,PUBLISHER,right_only
545,adthink.com,,0,Adthink,4459a5890a2155eee756aa16b24ed1f6,PUBLISHER,right_only
546,webedia.fr,,0,Webedia,446d79bdbf53c0e84688962faf237394,PUBLISHER,right_only
547,fashionshack.com,,0,Doz Media,4487d9aac5b4c20d1c5287296150bca4,PUBLISHER,right_only
548,leparking.fr,,0,ads4all,44d7233e55f2fae416eb6d02303fff91,PUBLISHER,right_only
549,moneytag.fr,,0,MoneyTag,4506651901d02d97be2bcfbefae279b8,BOTH,right_only
550,ikreate.com,,0,iKreate,451c41cd3a50361cdf00ad9e403ed79e,INTERMEDIARY,right_only
551,nextplz.fr,,0,Apps TV,4533832d5f883a55478281bfc754e93e,PUBLISHER,right_only
552,webmarketinggroup.co.uk,,0,WMG,455be0842a75dff034e31abdaeb11310,PUBLISHER,right_only
553,vipsg.fr,,0,vipsg.fr,4594fc0f262251cc5bce1945803a0634,PUBLISHER,right_only
554,adrenalead.com,,0,Adrenalead,45d0e84dacdc2854b813dda410bb18d4,PUBLISHER,right_only
555,fairways-mag.com,,0,fairways SAS,45d9fe8693c824cca473b443aa8f57e8,PUBLISHER,right_only
556,regularinformation.com,,0,uciha1985,45ddf1ca6635246c3a667e5d4f6c4b96,PUBLISHER,right_only
557,chesterfirst.co.uk,,0,Chester First,4604cfed6150701b8a56d3a517029289,PUBLISHER,right_only
558,leparking.fr,,0,ADS4ALL,4652a91385c5c41973ea887ac5697244,PUBLISHER,right_only
559,technohitp.com,,0,technohitp,466e28e8dffc03a8ca3ce250417a6804,PUBLISHER,right_only
560,pianetafantacalcio.it,,0,PianetaFantacalcio,46a6b2af1cc5b322d1403597e8d8a081,PUBLISHER,right_only
561,wikifeet.com,,0,Xenovian,46d3764ba823e1c7b761f67a1a61a053,PUBLISHER,right_only
562,hearst.com,,0,Hearst US (HDM),47331bf1a7d992de40700af67625294e,PUBLISHER,right_only
563,cityam.com,,0,Test Test Test,475bb647e2aec04f492e17f10a43a9c0,PUBLISHER,right_only
564,monsieurparking.com,,0,CGMA IMMO,4772be0c6eb11edb5f32b4eac448eb9a,PUBLISHER,right_only
565,avvenire.it,,0,Avvenire,477de76d1a92dfc459567ce484cbe9f4,PUBLISHER,right_only
566,kaidee.com,,0,Kaidee,478ddb6a34393e2c5f443b31a9c824dd,PUBLISHER,right_only
567,heatst.com,,0,Heatst,47e11f37bddd5dc3d77d360a62a99337,PUBLISHER,right_only
568,sport360.com,,0,Sport360,47eb81f49d9f1fac5d933e8c1a33ddb0,PUBLISHER,right_only
569,topdfind.com,,0,Barry Ramirez,47fabfa5d4170238213e9beb2afc2abd,PUBLISHER,right_only
570,graydown.com,,0,Gray Down LLC,482e2b61f99017a51ae5fd39fdd4d917,PUBLISHER,right_only
571,9mediaonline.com,,0,9 Media Online,483805e501f910f618a1fae5132fb92c,INTERMEDIARY,right_only
572,crazedo.com,,0,adtsalvation,4846b036eaae8f790bd7b1caedb9bb77,PUBLISHER,right_only
573,adyoulike.com,,0,Adyoulike,49255132f92ef16e36c164f4c34c0dd4,PUBLISHER,right_only
574,epochtimes.de,,0,Epoch Times Europe GmbH,494e7ffce503ab8e8475afac9760cae4,PUBLISHER,right_only
575,adyoulike.com,,0,Adyoulike,497e9079e020907ed47d101ee33d957c,PUBLISHER,right_only
576,pattayaone.net,,0,"Box2Box Solutions Co., Ltd",498bfb13248a9f023a82ce1c2f6cc04d,PUBLISHER,right_only
577,tarragona.digital,,0,Edicions Digitals del Camp S.L,498dea352510c3791593a705b7ec6547,PUBLISHER,right_only
578,market.epom.com,,0,Epom LTD,49921950f085be03ba6afbae4571be7f,PUBLISHER,right_only
579,ebayclassifiedsgroup.com,,0,eBay Classified Group,49e48eac282c4ae7b406971290e2959c,PUBLISHER,right_only
580,discoverytheword.com,,0,24 Minutes Media,4a009dfa2360ec249f85ea6404721aee,PUBLISHER,right_only
581,vrelegume.rs,,0,RS - Vrele Gume Media,4a38007cb3a47197131de29c1271918f,PUBLISHER,right_only
582,HackingRevenue.com,,0,Hrev,4a392ea6552f4e857003a1fd712f5d36,PUBLISHER,right_only
583,bioguia.com,,0,bioguia.com,4a84da5b2447d9d6f14f9cac9a9298d1,PUBLISHER,right_only
584,linkhub.me,,0,flej,4a8891c7ace1066e4917bd3c94e39bb1,PUBLISHER,right_only
585,lemonde.fr,,0,M Publicité,4aac1124d053489e0f49e2baaaa9fcc1,PUBLISHER,right_only
586,makkahnewspaper.com,,0,makkah newspaper,4adccd3021d5c8459b2e448af3c15cb5,PUBLISHER,right_only
587,tourte.org,,0,Webaolys,4af5bbee4acdfaf7ad349a5f02797ed9,PUBLISHER,right_only
588,lavozdaily.com,,0,La Voz Media Group,4af613d26a58e9ed45e0e348f47fa026,PUBLISHER,right_only
589,divvymedia.net,,0,Divvy Media,4afddf846f8f10e1ba2bcdb9d9af7212,PUBLISHER,right_only
590,timeoutdubai.com,,0,ITP,4aff6d29e0b3a3147fc086c84ce6bf6a,PUBLISHER,right_only
591,adventurefeeds.com,,0,AdventureFeeds,4b18690ad1df468221c1472450a321e3,PUBLISHER,right_only
592,elrunrun.net,,0,Sirius Web,4b1984938b0ef9b14f05ad6f507573e8,PUBLISHER,right_only
593,gpone.com,,0,Buffer Overflow srl,4b2f87bbbbee68eae045df35961dfc8c,PUBLISHER,right_only
594,pozareport.si,,0,Pozareport,4b40365ddb93ea51d9fa3071f5270aed,PUBLISHER,right_only
595,oui.sncf,,0,Voyages-sncf.com,4b44d70603e16d560392c274a95dfa4b,PUBLISHER,right_only
596,sportradar.com,,0,Sportradar,4b6d87eff198ef8dc18df4c94c5f0a70,PUBLISHER,right_only
597,yhmg.com,,0,YellowHammer Media Group,4b94f4c00cf067d2611fb144c2456081,PUBLISHER,right_only
598,facebook.com,,0,aliana,4b9a05361050d9342ccb0f096cb52e8a,PUBLISHER,right_only
599,racunovodja.com,,0,Racunovodja,4bb95947da2346fd0e83642b61d8b283,PUBLISHER,right_only
600,adyoulike.com,,0,Adyoulike,4bbeb32aa9234bc2b5845cb5875738a8,PUBLISHER,right_only
601,buzz-days.com,,0,Vives,4bd21c03d413b2f3fb6edf3680151537,PUBLISHER,right_only
602,hindi.vastu-shastra.org,,0,getinfy,4c07d281108c1b42a42662d4b1055e32,PUBLISHER,right_only
603,facetube.fr,,0,Face Tube,4c4c6ad652f038418cd6370cf5be1646,PUBLISHER,right_only
604,publisherdesk.com,,0,The Publisher Desk,4c5151253a8317fc570c420160113485,PUBLISHER,right_only
605,testadyoulike.com,,0,DO NOT USE Adyoulike,4c8cd57f965cde1ced99895e66a6d86f,PUBLISHER,right_only
606,haaretz.com,,0,The Marker,4cad8009c88dce4756c519a2874d68e6,PUBLISHER,right_only
607,bebasket.fr,,0,C2LC,4ce2605cf3e94c62cfcf8b35d7f0ae9b,PUBLISHER,right_only
608,northwalespioneer.co.uk,,0,North Wales Pioneer,4d21a2bcc92e8d5902637818f2a2b654,PUBLISHER,right_only
609,lepoint.fr,,0,Le Point,4d35440df8ab77938963a5998fa7d417,PUBLISHER,right_only
610,rds.it,,0,rds,4d4f436f00e0f25450ac960d26503dc6,PUBLISHER,right_only
611,epi.es,,0,Grupo Zeta - Prensa Ibérica,4d6ff7f7505fa7ba3686315f997e2700,PUBLISHER,right_only
612,pixelgroup.com,,0,Pixel Group,4d8e73ad42a7bcccf7fc84155e9483f0,INTERMEDIARY,right_only
613,redcharger.com,,0,Red Charger,4dd62bf2183a8a597be6b4d665c7a491,PUBLISHER,right_only
614,activly.com,,0,Polo Web LLC,4dde7938d807260661a83bf411cecf0a,PUBLISHER,right_only
615,ddgamers.com,,0,Tasha James,4e4725f71e2f332cd42b0e932d26f7ae,PUBLISHER,right_only
616,salesgossip.co.uk,,0,SalesGossip,4e4b0689a4b8bac29ab437bd9d5daf03,PUBLISHER,right_only
617,vecer.com,,0,Večer,4e9472706e71231b8287eccf8fd8e26f,PUBLISHER,right_only
618,buzzfil.com,,0,BuzzFIlGroup,4e9f6685f9859696ff1a98632a3bd258,PUBLISHER,right_only
619,m.facebook.com,,0,Barcelona,4ec7af59f4c255ba3ee9e43d592c94ea,PUBLISHER,right_only
620,elmundo.es,,0,elmundo.es,4eca6e351aa2e3f70cd6f829acc03023,PUBLISHER,right_only
621,youlink.ga,,0,no,4ed144e86a8ff5f96605ff71d5750a2e,PUBLISHER,right_only
622,a2znich.tk,,0,ccompany,4ee169938480875c059a97fa226cb8fb,PUBLISHER,right_only
623,viralcraving.com,,0,Viral Craving,4f1a6b581d979428a767dce0c29012d4,PUBLISHER,right_only
624,buysellads.com,,0,BuySellAds,4f31c3fbba99d2667145e3ae509e96e5,PUBLISHER,right_only
625,fr.de,,0,RheinMainMedia GmbH,501e51804d2954f81ff519b6028bc0b2,PUBLISHER,right_only
626,scribol.com,,0,Scribol,5061fe71f338983921fedbc9729328e3,PUBLISHER,right_only
627,prebidserver.com,,0,PrebidServer,5085187f4cdfbd3af813fe1060a3e13d,BOTH,right_only
628,zemanta.com,,0,EXT Zemanta,5094ff40ec0e346666668f6fd36037b6,PUBLISHER,right_only
629,eurobdnews.com,,0,eurobdnews.net ltd,50c32dcb6e995e4afc6640d389ffd3d3,PUBLISHER,right_only
630,CrobADS.com,,0,crobads,50c75c3a5552bbb12aeee70c787857f0,PUBLISHER,right_only
631,pulzo.com,,0,Pulzo,51039dabfbc06200a6064d477099d6c5,PUBLISHER,right_only
632,nbamaniacs.com,,0,NBAmaniacs,510f61edae19ea122a0e690d6a530b23,PUBLISHER,right_only
633,nedeljnik.rs,,0,RS - Izdavač NIP Nedeljnik d.o.o.,51513710c97068644d01a7fc047fca78,PUBLISHER,right_only
634,6sicuro.it,,0,6Sicuro S.p.A,515ca754b27813a8702db4c080f603e3,PUBLISHER,right_only
635,jpost.com,,0,Jerusalem Post,516fbdeb6077bf4fe15e1b1d4cccf71f,BOTH,right_only
636,dineroenimagen.com,,0,dineroenimagen.com,517306a38e758ddb6ff63bbd052ae1f5,PUBLISHER,right_only
637,,,0,Ultrascratch,5173e97d41649d34c63b8b9204757b42,PUBLISHER,right_only
638,bbc.com,,0,BBC,517db8f0a02cad2ac1d612a901f408aa,PUBLISHER,right_only
639,contentamp.com,,0,content amp test,519274245d39ec9a51fefffaeccb44e0,PUBLISHER,right_only
640,lecap.net,,0,Arak Media,51b223dd995a42d0f2768a0cbb0d2a14,PUBLISHER,right_only
641,nigerianewsroom.blogspot.co.uk,,0,TNN.ng,51bd8b28948217c550b186f6455271b6,PUBLISHER,right_only
642,dreamjob.ma,,0,Dreamjob.ma,51f014c8a3df8051eaeeefdfe41ba91d,PUBLISHER,right_only
643,advicesbooks.com,,0,Advicesbooks,52039ee9d7c9d8ff6f63d2ce3a32ac17,PUBLISHER,right_only
644,rionegro.com.ar,,0,rionegro.com.ar,521337e5fe46d50ea3f8062266b013af,PUBLISHER,right_only
645,,,1,,5277bb879200d26eae09a6e0063fbcdc,PUBLISHER,right_only
646,reignn.com,,0,Reignn [HB],52d481670cc2070fc9926c391a8c9fdc,INTERMEDIARY,right_only
647,gamer-network.net,,0,Gamer Network,53245c6ed5b2da9ae56e6967810d42e2,PUBLISHER,right_only
648,minutemedia.com,,0,Minute Media,53264963677efeda057eef7db2cb305f,PUBLISHER,right_only
649,enalquiler.com,,0,Enalquiler.com,53269686f27a383a82c3a36f73f8fd55,PUBLISHER,right_only
650,snapmundo.com,,0,SNAP MUNDO,532c905caa8153a1c858738afb0a1e6c,PUBLISHER,right_only
651,vice.com,,0,VICE Media LLC,5337de446c8a5f8587bdc22a60854601,PUBLISHER,right_only
652,richmedia.com,,0,Rich Media [HB],5354a8eb822666b81a99958a2b0ef2e6,PUBLISHER,right_only
653,salariominimo.com.mx,,0,salariominimo.com.mx,53621eedf30bb404cebd200183d9eb85,PUBLISHER,right_only
654,latinmediacorp.net,,0,Latin Media Corp,53a86c32d249a7ace5c164e202935e7c,PUBLISHER,right_only
655,bktvnews.com,,0,RS - BKTVNews,53c72b3292835e5656f99408ba2adcb2,PUBLISHER,right_only
656,advancenative.com,,0,EO Tech Media,53d0e46de133d9c1e1ca61cced7cec82,PUBLISHER,right_only
657,urdupoint.com,,0,Urdupoint [APAC],53de06b4f733252290743899450d3330,PUBLISHER,right_only
658,,,0,Farrafarra,53e5d43ba651a7671c2efbd7cc944827,PUBLISHER,right_only
659,petitcitron.com,,0,Petit citron,53fa436c4614e504d02c686b9d5ca56b,PUBLISHER,right_only
660,Adevinta.com,,0,Adevinta,542360e8fb9f885904de3f9861957d0d,INTERMEDIARY,right_only
661,diwanee.com,,0,Diwanee,54327c38350eb0ba442583640a60a035,PUBLISHER,right_only
662,,,0,Ricardo Hepburn,54543f30b163694fb76cdba7afe5c81b,PUBLISHER,right_only
663,konkhmer5.com,,0,Raksmeyhd,545a5514d32598edb1f81eb104a159de,PUBLISHER,right_only
664,sortiesdvd.com,,0,Absoluce,5473191ba2300c45b422e40543d9298d,PUBLISHER,right_only
665,ranker.com,,0,"Ranker, INC",5480c8821630ca47ce4ca5f4634732f6,PUBLISHER,right_only
666,planete-zen.com,,0,Splasher,54ae8af3b4a9ba545a653f6be96ffe35,PUBLISHER,right_only
667,topcinq.fr,,0,Adintend,54e326a68702b4a0ca0625e98dd5e7bd,PUBLISHER,right_only
668,t0daynewz.blogspot.com,,0,amazingtoptens,54eb122428f2389005d3a62af4c905cf,PUBLISHER,right_only
669,buscapalabra.com,,0,Buscapalabra,55018db69bb7b05484273cf013bac461,PUBLISHER,right_only
670,,,0,Test,551d1fbc416f27b74a832a4f5c733833,PUBLISHER,right_only
671,notiactual.com,,0,Kokoen,55455ad8ac33b617be9b76e57db1a40d,PUBLISHER,right_only
672,buzzmonclick.com,,0,Buzzmonclick,5565b2327bca2f4777fe009e5bb6250a,PUBLISHER,right_only
673,hiphopcorner.fr,,0,Hip-hop Corner,5594fc71156db6edf36b2015af54129c,PUBLISHER,right_only
674,stumbleupon.com,,0,EXT Stumbleupon,55caf0c238e0fec17c4a85fda12759cd,PUBLISHER,right_only
675,hubvisor.io,,0,Hubvisor,55d2742289d0b594983df0159ccd08b2,PUBLISHER,right_only
676,chatib.us,,0,landocs holdings,55d3d3d4962a843fea1132adce7ca710,PUBLISHER,right_only
677,oubruncher.com,,0,Adveris,55e82f156f55ef4dc78bceeec54a9a8d,PUBLISHER,right_only
678,4yourfitness.com,,0,4yourfitness,55ee5f3cdf066a9890d59ff2f6e8ae47,PUBLISHER,right_only
679,advivify.com,,0,ADVIVIFY Media Group,55ff2d83618488a56a35b3941111a7eb,PUBLISHER,right_only
680,midnightmagazine.org,,0,MidnightMagazine,565fb5a7c4775d9f8b916f3b32bd2441,PUBLISHER,right_only
681,hockeymobile.com.ar,,0,hockeymobile.com.ar,56642306967da06eea59a6a5497e1cfa,PUBLISHER,right_only
682,motorionline.com,,0,Motorionline SRL,5674b51ba2af08ad6d8a03c23dae49fa,PUBLISHER,right_only
683,sheologydigital.com,,0,Sheology- [HB],5693d0322f81a43b472eadad503f60d0,PUBLISHER,right_only
684,boxingnewsonline.net,,0,Boxing News Online,569653607e81b32528921067dbee5106,PUBLISHER,right_only
685,ask.fm,,0,ASKfm,56accff6b684082bd8203c7958e553d1,PUBLISHER,right_only
686,rbh.com,,0,adadsadad,56d03b93387a48f2abc8e71f22e9e6b3,PUBLISHER,right_only
687,motorsmaniac.com,,0,Newscorner- Motorsmaniac,56dc63bcc5e6a34bf27f379854052be8,PUBLISHER,right_only
688,notre-planete.info,,0,Notre-planete,56fc4fa4996135e02d8516b40b494191,PUBLISHER,right_only
689,revistasumma.com,,0,revistasumma.com,5709496f5b50bba3cf70237e5c64f952,PUBLISHER,right_only
690,adyoulike.com,,0,Adyoulike,57b2487a102d512438c0ce35ef98617a,PUBLISHER,right_only
691,newsday.co.zw,,0,Alpha Media Holdings,57dc4e164f07cc2522ccac848641fb3d,PUBLISHER,right_only
692,ginva.com,,0,Ginva,57deaafd47688e68a24e20b6214a4c96,PUBLISHER,right_only
693,media-agency.com,,0,MEDIA - AGENCY 4AD GMBH,5804c30eea3958904da6341ad41f22db,PUBLISHER,right_only
694,browselift.com,,0,BrowseLift,581b0b363cf76867764a7fe2877268e5,INTERMEDIARY,right_only
695,cromosomax.com,,0,Cromosoma X,581d3ba82189b744f376347218618432,PUBLISHER,right_only
696,computerhoy.com,,0,computerhoy.com,582ea8b4642f5e4d1e168d923116b05a,PUBLISHER,right_only
697,publiesp.es,,0,Publiespaña,585e6cea82af189462be1eee4646f682,PUBLISHER,right_only
698,givemesport.com,,0,GiveMeSport,587d74ad54653e7daeddd48bf52883e1,PUBLISHER,right_only
699,soundonut.com,,0,Ivemedia,58861cbe912e9252d823a109b5f65f37,PUBLISHER,right_only
700,sofeminine.co.uk,,0,Sofemenine,589cdc1f633d29c241b0cf700174a6d0,PUBLISHER,right_only
701,kinetomedia.com,,0,Kineto Media,5921992fedfafe29de1869de9c32eaba,PUBLISHER,right_only
702,calmcollectiv.com,,0,Calm Collectiv,59397ff57424ed1349066041ca28600d,PUBLISHER,right_only
703,show-my-homework.com,,0,Valentin Bogatu,5944d36a092b0034d1069e913ad7f277,PUBLISHER,right_only
704,techradar.com,353.63987000000003,0,FutureNet,594e25c150d724d1ec4d188b323da403,PUBLISHER,both
705,akhbar-t.net,,0,tech news,5964090c527ec83836238db9088e226d,PUBLISHER,right_only
706,sphmagazines.com.sg,,0,SPH Magazines Pte Ltd,596c5b1db2b10992c2d36f089861328a,PUBLISHER,right_only
707,trygamers.com,,0,TryGamers,5978d87ce7f16463e7b51f1b142592bb,PUBLISHER,right_only
708,thefutureofthings.com,,0,Kristijan Glas,59834d50d12bbc9980c5749ce9905296,PUBLISHER,right_only
709,lolwat.me,,0,digital content kw,59a7d046d38a71af89ed216f8b775871,PUBLISHER,right_only
710,mobile-up.es,,0,Mobile-up,59b490065fb982681cc60bc9acce0788,PUBLISHER,right_only
711,nova24tv.si,,0,Nova24,59c1d5b3cf78aaff9ec4f0ab87899b26,PUBLISHER,right_only
712,one.zemanta.com,,0,Zemanta Exports,59f1ede847fa89116c195c1345bf6609,PUBLISHER,right_only
713,demo.com,,0,Demo publisher,5a1bcb1afa9960c3b8a17839b0ac9326,PUBLISHER,right_only
714,moviemaker.com,,0,Movie Maker,5a29fbcb37e455d81ca3d2bb85d655df,PUBLISHER,right_only
715,newsfantacalcio.it,,0,NewsFantaCalcio,5a2b396af11c6cdfeb6f7799c1cfac10,PUBLISHER,right_only
716,ringieraxelspringer.hu,,0,Ringier Axel Springer,5a4146c59ab7845de5b95a6d94a86f12,PUBLISHER,right_only
717,focus.de,,0,FOCUS Online Group GmbH,5a6cb2d03ed367a6f1276ea11a55dad1,PUBLISHER,right_only
718,tigerlillyquinn.com,,0,Tigerlilly Quinn,5a75edcce0681f35fefc454b6b1daef4,PUBLISHER,right_only
719,adyoulike.com,,0,Export_Ividence,5a853714e78782ba8a2777329199b94b,PUBLISHER,right_only
720,cambiopesodolar.com.mx,,0,cambiopesodolar.com.mx,5ad6fdfe193f8ff40c0a034a57dea55b,PUBLISHER,right_only
721,tradehouse.media,,0,THM [HB],5ae18a5edff3425d5bb3cd6c32e7931c,BOTH,right_only
722,adyoulike.com,,0,DO NOT USE  ADYOULIKE,5b1f55eb355c4a22675774f40d58b547,PUBLISHER,right_only
723,limalimon.cl,,0,Trayectos,5b584faaca19f927ac0a6d0886e307c1,PUBLISHER,right_only
724,brain-magazine.fr,,0,Slash Media,5b8bf60a4ede4efd234bc30aa8c75eb6,PUBLISHER,right_only
725,sportskeeda.com,132.68074000000001,0,Sportskeeda,5be4cf6af914ce7ac610ddd0212e44c8,PUBLISHER,both
726,api.network.com,,0,Api Network,5c058ea250c4b502cb01c806d9dbd593,PUBLISHER,right_only
727,oasidellemamme.it,,0,Oasidellemamme,5c237ef9d88c0eb658963052600e2a12,PUBLISHER,right_only
728,philly.com,,0,Philly,5c9a9a469bf60546f7eb0f1ef377bad1,PUBLISHER,right_only
729,journaldugeek.com,,0,Just Digital Group Media,5cb7d8c6537a8745b6c6d4e770719a9f,PUBLISHER,right_only
730,universia.net.mx,,0,Universia,5cd648fd51c0af63d81ce11f629b736e,PUBLISHER,right_only
731,pbprogrammatic.com,,0,Push Button,5d32bbc0d6987f3348a3c707809b3005,PUBLISHER,right_only
732,masaryk.tv,,0,Masaryk.tv,5d48be762b0a84db558c46e345c2b0fb,PUBLISHER,right_only
733,scotlandrugbynews.com,,0,Scotland Rugby News,5d72152c4bc5b499d96825fd81656714,PUBLISHER,right_only
734,losprestamospersonales.com.mx,,0,losprestamospersonales.com.mx,5db5837abb63471b03bc88dfdb515bbe,PUBLISHER,right_only
735,gmc-connect.com,,0,Groupe Marie Claire - GMC Connect,5dd797e945b38e87c1d7dea30469254d,PUBLISHER,right_only
736,google.com,8885.180170000034,0,ayl,5de3eda739135cafb79e7cdba64c1bda,PUBLISHER,both
737,adyoulike.com,,0,Client NRE,5df99b65f5db6d0b6a51f4d087cd6158,PUBLISHER,right_only
738,viarosario.com,,0,viarosario.com,5e1f37ad64e724223d95f8208b5d69d9,PUBLISHER,right_only
739,bordercountiesadvertizer.co.uk,,0,Border Counties Advertizer,5e26e3b42f443668bdffe8d1a9737955,PUBLISHER,right_only
740,gamedome.fun,,0,msales,5e3084aa0ac76d45465f516661aa6826,PUBLISHER,right_only
741,tickx.co.uk,,0,.,5e52257dd086be744a2c32b78be93a30,PUBLISHER,right_only
742,cdiscount.com,,0,3W Regie,5e652988ac69db000520ab0555cdd74e,PUBLISHER,right_only
743,publico.es,,0,Publico,5e660fabe714d1e05f951db5b77af755,PUBLISHER,right_only
744,adut.si,,0,Adut marketing d.o.o,5ebc1fe1601a7ac644ea6d1e74f408c1,PUBLISHER,right_only
745,cinafric.com,,0,k2comluxury Limited,5ebec49e16d2d0de1c6cde5cbdc1c765,PUBLISHER,right_only
746,performgroup.com,,0,DAZN Perform Group,5ee2d2b910f63f51bae9eda398b91dd1,PUBLISHER,right_only
747,news.de,,0,Freshclip,5ef753c5d9cfbe83b945a828f0845155,PUBLISHER,right_only
748,vice.com,,0,vice.com,5f0f8d243896898ab455f18122a5d011,PUBLISHER,right_only
749,nicedayproductions.com,,0,Nice Day Productions Ltd,5f2cacf327650f6cadb8310094e28b25,PUBLISHER,right_only
750,elbebe.com,,0,elbebe.com,5f3b92e5b2aacd6eba7e8c3a0a07609e,PUBLISHER,right_only
751,nigella.com,,0,Nigella,5f3c6d6b5f48d2b1c6fdd18a96288baf,PUBLISHER,right_only
752,google.fr,,0,Predictys_Exports,5f4979da80895d700d2304ca3d333126,PUBLISHER,right_only
753,pangaeaalliance.com,,0,Pangaea Alliance,5f908705926498df08dee43a34ac972e,PUBLISHER,right_only
754,eldestapeweb.com,,0,eldestapeweb.com,5fa3199fa9c42c011b391845aad2ba03,PUBLISHER,right_only
755,star24.tv,,0,GONG Media,5faf7f1ceb1cda700b824bf9cddcd842,PUBLISHER,right_only
756,newsnow.co.uk,,0,NewsNow,5fb42b2983a1c43e31e0fe7af9158dd4,PUBLISHER,right_only
757,cokmedya.com,,0,Çok Medya,5fb578da2b2e23f5c614878e293bc0f7,PUBLISHER,right_only
758,visual.vexigo.com,,0,Vexigo,5fcbfa1221901f6ccac7dcb5cdc4d548,PUBLISHER,right_only
759,happy-foxie.com,,0,Happy Foxie,5fd9cc90c632f233301e89adfc3b9677,PUBLISHER,right_only
760,talkymedia.com,,0,TalkyMedia,5fe520f707c6ae0af69ef6ba9e9df2f5,PUBLISHER,right_only
761,magazinefeed.me,,0,Magazine Feed,6001ea9c4c0b85f781050393ac995480,PUBLISHER,right_only
762,elespectador.com,,0,Caracol,6033a9ed48d707409969bf776b0129ca,PUBLISHER,right_only
763,tomsguide.fr,,0,PURCH,6048ab0a7bdc9a353d98a09e04852a72,PUBLISHER,right_only
764,nogomania.com,,0,Nogomania,604ac0f206469ff9e3708bca66c481d6,PUBLISHER,right_only
765,prisa.com,,0,PRISA,609b046cab79d97672f23ffcaadff59b,PUBLISHER,right_only
766,codigonuevo.com,,0,Codigo Nuevo,60aca2044f3a38d0524d323c6c92ba42,PUBLISHER,right_only
767,estrelladigital.es,,0,Estrella Digital,60c5825bb9a8157f717650857fc7be2c,PUBLISHER,right_only
768,soyfinisher.com,,0,soyfinisher.com,6113bddaf61cbae2bead6c3f46aa34d2,PUBLISHER,right_only
769,facebook.com,,0,malik,614c165d57aea3954625a44ab885db48,PUBLISHER,right_only
770,ask.fm,,0,Approach X,6152307c0b744f2845f91810935f0c76,PUBLISHER,right_only
